序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
36264,接收,10:30:45.135.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0A 0A ,
36265,接收,10:30:45.135.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36266,接收,10:30:45.135.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36267,接收,10:30:45.135.0,0x00000210,标准帧,数据帧,0x08,02 01 10 00 00 5A 00 84 ,
36268,接收,10:30:45.135.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36269,接收,10:30:45.135.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 5A 5B ,
36270,接收,10:30:45.135.0,0x00000402,标准帧,数据帧,0x08,20 46 07 04 04 04 00 E9 ,
36271,接收,10:30:45.135.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 F5 E1 ,
36272,接收,10:30:45.135.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8B A3 ,
36273,接收,10:30:45.135.0,0x00000211,标准帧,数据帧,0x08,16 4B 56 00 FF 03 F5 02 ,
36274,接收,10:30:45.135.0,0x00000212,标准帧,数据帧,0x08,00 00 F6 00 00 00 00 F6 ,
36275,接收,10:30:45.151.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0B 0B ,
36276,接收,10:30:45.151.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 F6 E2 ,
36277,接收,10:30:45.151.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8C A4 ,
36278,接收,10:30:45.151.0,0x00000211,标准帧,数据帧,0x08,16 4B 58 00 FF 03 F6 0F ,
36279,接收,10:30:45.151.0,0x00000212,标准帧,数据帧,0x08,00 00 F7 00 00 00 00 F7 ,
36280,接收,10:30:45.151.0,0x00000281,标准帧,数据帧,0x08,C1 00 3A 01 00 00 00 00 ,
36281,接收,10:30:45.151.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0C 0C ,
36282,接收,10:30:45.151.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36283,接收,10:30:45.151.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36284,接收,10:30:45.151.0,0x00000210,标准帧,数据帧,0x08,02 01 10 00 00 5B 00 C8 ,
36285,接收,10:30:45.151.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36286,接收,10:30:45.151.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 5B 5A ,
36287,接收,10:30:45.151.0,0x00000228,标准帧,数据帧,0x08,04 00 00 00 00 00 00 00 ,
36288,接收,10:30:45.151.0,0x00000242,标准帧,数据帧,0x08,AA 02 00 00 00 00 00 00 ,
36289,接收,10:30:45.151.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 F7 E3 ,
36290,接收,10:30:45.151.0,0x00000245,标准帧,数据帧,0x08,20 05 00 00 00 00 00 00 ,
36291,接收,10:30:45.151.0,0x00000402,标准帧,数据帧,0x08,20 46 08 04 04 04 00 EA ,
36292,接收,10:30:45.151.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8D A5 ,
36293,接收,10:30:45.151.0,0x00000211,标准帧,数据帧,0x08,16 4B 58 00 FF 03 F7 0E ,
36294,接收,10:30:45.167.0,0x00000401,标准帧,数据帧,0x08,20 7E 00 04 00 55 00 0F ,
36295,接收,10:30:45.167.0,0x00000212,标准帧,数据帧,0x08,00 00 F8 00 00 00 00 F8 ,
36296,接收,10:30:45.167.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0D 0D ,
36297,接收,10:30:45.167.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 F8 EC ,
36298,接收,10:30:45.167.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8E A6 ,
36299,接收,10:30:45.167.0,0x00000211,标准帧,数据帧,0x08,16 4B 57 00 FF 03 F8 0E ,
36300,接收,10:30:45.167.0,0x00000212,标准帧,数据帧,0x08,00 00 F9 00 00 00 00 F9 ,
36301,接收,10:30:45.167.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0E 0E ,
36302,接收,10:30:45.167.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36303,接收,10:30:45.167.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36304,接收,10:30:45.183.0,0x00000210,标准帧,数据帧,0x08,02 01 10 00 00 5C 00 31 ,
36305,接收,10:30:45.183.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36306,接收,10:30:45.183.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 5C 5D ,
36307,接收,10:30:45.183.0,0x00000402,标准帧,数据帧,0x08,20 46 09 04 04 04 00 EB ,
36308,接收,10:30:45.183.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 F9 ED ,
36309,接收,10:30:45.183.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8F A7 ,
36310,接收,10:30:45.183.0,0x00000211,标准帧,数据帧,0x08,16 4B 55 00 FF 03 F9 0D ,
36311,接收,10:30:45.183.0,0x00000212,标准帧,数据帧,0x08,00 00 FA 00 00 00 00 FA ,
36312,接收,10:30:45.183.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0F 0F ,
36313,接收,10:30:45.183.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36314,接收,10:30:45.183.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36315,接收,10:30:45.183.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 FA EE ,
36316,接收,10:30:45.183.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 80 A8 ,
36317,接收,10:30:45.183.0,0x00000211,标准帧,数据帧,0x08,16 4B 56 00 FF 03 FA 0D ,
36318,接收,10:30:45.183.0,0x00000212,标准帧,数据帧,0x08,00 00 FB 00 00 00 00 FB ,
36319,接收,10:30:45.199.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36320,接收,10:30:45.199.0,0x00000210,标准帧,数据帧,0x08,02 01 10 00 00 5D 00 7D ,
36321,接收,10:30:45.199.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36322,接收,10:30:45.199.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 5D 5C ,
36323,接收,10:30:45.199.0,0x00000402,标准帧,数据帧,0x08,20 46 0A 04 04 04 00 EC ,
36324,接收,10:30:45.199.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 FB EF ,
36325,接收,10:30:45.199.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 81 A9 ,
36326,接收,10:30:45.199.0,0x00000211,标准帧,数据帧,0x08,16 4B 57 00 F1 03 FB 03 ,
36327,接收,10:30:45.199.0,0x00000212,标准帧,数据帧,0x08,00 00 FC 00 00 00 00 FC ,
36328,接收,10:30:45.199.0,0x00000281,标准帧,数据帧,0x08,C1 00 3A 01 00 00 00 00 ,
36329,接收,10:30:45.199.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 01 01 ,
36330,接收,10:30:45.199.0,0x00000242,标准帧,数据帧,0x08,AA 02 00 00 00 00 00 00 ,
36331,接收,10:30:45.199.0,0x00000245,标准帧,数据帧,0x08,20 05 00 00 00 00 00 00 ,
36332,接收,10:30:45.199.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 FC E8 ,
36333,接收,10:30:45.215.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 82 AA ,
36334,接收,10:30:45.215.0,0x00000211,标准帧,数据帧,0x08,16 4B 56 00 F1 03 FC 05 ,
36335,接收,10:30:45.215.0,0x00000401,标准帧,数据帧,0x08,20 82 00 04 01 55 00 F2 ,
36336,接收,10:30:45.215.0,0x00000212,标准帧,数据帧,0x08,00 00 FD 00 00 00 00 FD ,
36337,接收,10:30:45.215.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 02 02 ,
36338,接收,10:30:45.215.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36339,接收,10:30:45.215.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36340,接收,10:30:45.215.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36341,接收,10:30:45.215.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36342,接收,10:30:45.215.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 5E 00 C3 ,
36343,接收,10:30:45.215.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36344,接收,10:30:45.215.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 5E 5F ,
36345,接收,10:30:45.215.0,0x00000402,标准帧,数据帧,0x08,20 46 0B 04 04 04 01 ED ,
36346,接收,10:30:45.215.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 FD E9 ,
36347,接收,10:30:45.215.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 83 AB ,
36348,接收,10:30:45.215.0,0x00000211,标准帧,数据帧,0x08,16 4D 56 00 F1 03 FD 02 ,
36349,接收,10:30:45.215.0,0x00000212,标准帧,数据帧,0x08,00 00 FE 00 00 00 00 FE ,
36350,接收,10:30:45.230.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 03 03 ,
36351,接收,10:30:45.230.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 FE EA ,
36352,接收,10:30:45.230.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 84 AC ,
36353,接收,10:30:45.230.0,0x00000211,标准帧,数据帧,0x08,16 4D 58 00 F1 03 FE 0F ,
36354,接收,10:30:45.230.0,0x00000212,标准帧,数据帧,0x08,00 00 FF 00 00 00 00 FF ,
36355,接收,10:30:45.230.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 04 04 ,
36356,接收,10:30:45.230.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 5F 00 8F ,
36357,接收,10:30:45.230.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36358,接收,10:30:45.230.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 5F 5E ,
36359,接收,10:30:45.230.0,0x00000402,标准帧,数据帧,0x08,20 46 0C 04 04 04 01 EE ,
36360,接收,10:30:45.230.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 FF EB ,
36361,接收,10:30:45.230.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 85 AD ,
36362,接收,10:30:45.246.0,0x00000211,标准帧,数据帧,0x08,16 4D 5D 00 F1 03 FF 0B ,
36363,接收,10:30:45.246.0,0x00000212,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36364,接收,10:30:45.246.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 05 05 ,
36365,接收,10:30:45.246.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36366,接收,10:30:45.246.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36367,接收,10:30:45.246.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 00 14 ,
36368,接收,10:30:45.246.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 86 AE ,
36369,接收,10:30:45.246.0,0x00000211,标准帧,数据帧,0x08,16 4D 5F 00 F1 03 00 F6 ,
36370,接收,10:30:45.246.0,0x00000212,标准帧,数据帧,0x08,00 00 01 00 00 00 00 01 ,
36371,接收,10:30:45.246.0,0x00000281,标准帧,数据帧,0x08,D0 00 3A 01 00 00 00 00 ,
36372,接收,10:30:45.246.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 06 06 ,
36373,接收,10:30:45.261.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36374,接收,10:30:45.261.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36375,接收,10:30:45.261.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 60 00 ED ,
36376,接收,10:30:45.261.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36377,接收,10:30:45.261.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 60 61 ,
36378,接收,10:30:45.261.0,0x00000242,标准帧,数据帧,0x08,AA 02 00 00 00 00 00 00 ,
36379,接收,10:30:45.261.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 01 15 ,
36380,接收,10:30:45.261.0,0x00000245,标准帧,数据帧,0x08,20 05 00 00 00 00 00 00 ,
36381,接收,10:30:45.261.0,0x00000402,标准帧,数据帧,0x08,20 46 0D 04 04 04 02 EF ,
36382,接收,10:30:45.261.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 87 AF ,
36383,接收,10:30:45.261.0,0x00000211,标准帧,数据帧,0x08,16 4D 60 00 F1 03 01 C8 ,
36384,接收,10:30:45.261.0,0x00000401,标准帧,数据帧,0x08,20 81 00 04 02 55 00 F2 ,
36385,接收,10:30:45.261.0,0x00000212,标准帧,数据帧,0x08,00 00 02 00 00 00 00 02 ,
36386,接收,10:30:45.261.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 07 07 ,
36387,接收,10:30:45.261.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 02 16 ,
36388,接收,10:30:45.261.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 88 A0 ,
36389,接收,10:30:45.261.0,0x00000211,标准帧,数据帧,0x08,16 4D 62 00 F1 03 02 C9 ,
36390,接收,10:30:45.276.0,0x00000212,标准帧,数据帧,0x08,00 00 03 00 00 00 00 03 ,
36391,接收,10:30:45.276.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 08 08 ,
36392,接收,10:30:45.276.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36393,接收,10:30:45.276.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36394,接收,10:30:45.276.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 61 00 A1 ,
36395,接收,10:30:45.276.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36396,接收,10:30:45.276.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 61 60 ,
36397,接收,10:30:45.276.0,0x00000402,标准帧,数据帧,0x08,20 46 0E 04 04 04 02 F0 ,
36398,接收,10:30:45.276.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 03 17 ,
36399,接收,10:30:45.276.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 89 A1 ,
36400,接收,10:30:45.276.0,0x00000211,标准帧,数据帧,0x08,16 4D 62 00 F1 03 03 C8 ,
36401,接收,10:30:45.276.0,0x00000212,标准帧,数据帧,0x08,00 00 04 00 00 00 00 04 ,
36402,接收,10:30:45.276.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 09 09 ,
36403,接收,10:30:45.292.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 04 10 ,
36404,接收,10:30:45.292.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8A A2 ,
36405,接收,10:30:45.292.0,0x00000211,标准帧,数据帧,0x08,16 4D 5E 00 F1 03 04 F3 ,
36406,接收,10:30:45.292.0,0x00000212,标准帧,数据帧,0x08,00 00 05 00 00 00 00 05 ,
36407,接收,10:30:45.292.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0A 0A ,
36408,接收,10:30:45.292.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36409,接收,10:30:45.292.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36410,接收,10:30:45.292.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 62 00 75 ,
36411,接收,10:30:45.292.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36412,接收,10:30:45.292.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 62 63 ,
36413,接收,10:30:45.292.0,0x00000402,标准帧,数据帧,0x08,20 46 0F 04 04 04 02 F1 ,
36414,接收,10:30:45.292.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 05 11 ,
36415,接收,10:30:45.292.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8B A3 ,
36416,接收,10:30:45.292.0,0x00000211,标准帧,数据帧,0x08,16 4D 5D 00 0D 04 05 0A ,
36417,接收,10:30:45.307.0,0x00000212,标准帧,数据帧,0x08,00 00 06 00 00 00 00 06 ,
36418,接收,10:30:45.307.0,0x00000281,标准帧,数据帧,0x08,D3 00 3A 01 00 00 00 00 ,
36419,接收,10:30:45.307.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0B 0B ,
36420,接收,10:30:45.307.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36421,接收,10:30:45.307.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36422,接收,10:30:45.307.0,0x00000242,标准帧,数据帧,0x08,AA 02 00 00 00 00 00 00 ,
36423,接收,10:30:45.307.0,0x00000245,标准帧,数据帧,0x08,20 05 00 00 00 00 00 00 ,
36424,接收,10:30:45.307.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 06 12 ,
36425,接收,10:30:45.307.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8C A4 ,
36426,接收,10:30:45.307.0,0x00000211,标准帧,数据帧,0x08,16 4D 5F 00 0D 04 06 0B ,
36427,接收,10:30:45.307.0,0x00000401,标准帧,数据帧,0x08,20 80 00 04 02 55 00 F3 ,
36428,接收,10:30:45.307.0,0x00000212,标准帧,数据帧,0x08,00 00 07 00 00 00 00 07 ,
36429,接收,10:30:45.307.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0C 0C ,
36430,接收,10:30:45.323.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 63 00 39 ,
36431,接收,10:30:45.323.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36432,接收,10:30:45.323.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 63 62 ,
36433,接收,10:30:45.323.0,0x00000402,标准帧,数据帧,0x08,20 46 10 04 04 04 02 F2 ,
36434,接收,10:30:45.323.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 07 13 ,
36435,接收,10:30:45.323.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8D A5 ,
36436,接收,10:30:45.323.0,0x00000211,标准帧,数据帧,0x08,16 4D 60 00 0D 04 07 35 ,
36437,接收,10:30:45.323.0,0x00000212,标准帧,数据帧,0x08,00 00 08 00 00 00 00 08 ,
36438,接收,10:30:45.323.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0D 0D ,
36439,接收,10:30:45.323.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 08 1C ,
36440,接收,10:30:45.323.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8E A6 ,
36441,接收,10:30:45.323.0,0x00000211,标准帧,数据帧,0x08,16 4D 60 00 0D 04 08 3A ,
36442,接收,10:30:45.338.0,0x00000212,标准帧,数据帧,0x08,00 00 09 00 00 00 00 09 ,
36443,接收,10:30:45.338.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0E 0E ,
36444,接收,10:30:45.338.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36445,接收,10:30:45.338.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36446,接收,10:30:45.338.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36447,接收,10:30:45.338.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36448,接收,10:30:45.338.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 64 00 C0 ,
36449,接收,10:30:45.338.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36450,接收,10:30:45.338.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 64 65 ,
36451,接收,10:30:45.338.0,0x00000402,标准帧,数据帧,0x08,20 46 11 04 04 04 02 F3 ,
36452,接收,10:30:45.338.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 09 1D ,
36453,接收,10:30:45.338.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 8F A7 ,
36454,接收,10:30:45.338.0,0x00000211,标准帧,数据帧,0x08,16 4D 62 00 0D 04 09 39 ,
36455,接收,10:30:45.338.0,0x00000212,标准帧,数据帧,0x08,00 00 0A 00 00 00 00 0A ,
36456,接收,10:30:45.338.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 0F 0F ,
36457,接收,10:30:45.338.0,0x00000215,标准帧,数据帧,0x08,6B 64 13 02 83 04 3F 3F ,
36458,接收,10:30:45.354.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 0A 1E ,
36459,接收,10:30:45.354.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 80 A8 ,
36460,接收,10:30:45.354.0,0x00000211,标准帧,数据帧,0x08,16 4D 65 00 0D 04 0A 3D ,
36461,接收,10:30:45.354.0,0x00000212,标准帧,数据帧,0x08,00 00 0B 00 00 00 00 0B ,
36462,接收,10:30:45.354.0,0x00000281,标准帧,数据帧,0x08,DC 00 3A 01 00 00 00 00 ,
36463,接收,10:30:45.354.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36464,接收,10:30:45.354.0,0x00000216,标准帧,数据帧,0x08,0E 01 00 00 00 00 FF FF ,
36465,接收,10:30:45.354.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 65 00 8C ,
36466,接收,10:30:45.354.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 04 00 C8 E8 ,
36467,接收,10:30:45.354.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 65 64 ,
36468,接收,10:30:45.354.0,0x00000242,标准帧,数据帧,0x08,AA 02 00 00 00 00 00 00 ,
36469,接收,10:30:45.354.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 0B 1F ,
36470,接收,10:30:45.354.0,0x00000245,标准帧,数据帧,0x08,20 05 00 00 00 00 00 00 ,
36471,接收,10:30:45.354.0,0x00000402,标准帧,数据帧,0x08,20 46 12 04 04 04 02 F4 ,
36472,接收,10:30:45.354.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 81 A9 ,
36473,接收,10:30:45.354.0,0x00000211,标准帧,数据帧,0x08,16 4D 67 00 0D 04 0B 3E ,
36474,接收,10:30:45.354.0,0x00000401,标准帧,数据帧,0x08,20 80 00 04 02 55 00 F3 ,
36475,接收,10:30:45.354.0,0x00000212,标准帧,数据帧,0x08,00 00 0C 00 00 00 00 0C ,
36476,接收,10:30:45.369.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 01 01 ,
36477,接收,10:30:45.369.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36478,接收,10:30:45.369.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36479,接收,10:30:45.369.0,0x00000217,标准帧,数据帧,0x08,03 00 00 00 00 00 92 00 ,
36480,接收,10:30:45.369.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 0C 18 ,
36481,接收,10:30:45.369.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 82 AA ,
36482,接收,10:30:45.369.0,0x00000211,标准帧,数据帧,0x08,16 4D 68 00 0D 04 0C 36 ,
36483,接收,10:30:45.369.0,0x00000212,标准帧,数据帧,0x08,00 00 0D 00 00 00 00 0D ,
36484,接收,10:30:45.369.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 02 02 ,
36485,接收,10:30:45.369.0,0x00000243,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36486,接收,10:30:45.369.0,0x00000244,标准帧,数据帧,0x08,00 10 20 08 10 00 00 00 ,
36487,接收,10:30:45.369.0,0x00000218,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
36488,接收,10:30:45.369.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 66 00 58 ,
36489,接收,10:30:45.369.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 03 00 C8 EF ,
36490,接收,10:30:45.369.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 66 67 ,
36491,接收,10:30:45.369.0,0x00000402,标准帧,数据帧,0x08,20 46 13 04 03 04 02 F5 ,
36492,接收,10:30:45.369.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 0D 19 ,
36493,接收,10:30:45.385.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 83 AB ,
36494,接收,10:30:45.385.0,0x00000211,标准帧,数据帧,0x08,16 4D 69 00 0D 04 0D 36 ,
36495,接收,10:30:45.385.0,0x00000212,标准帧,数据帧,0x08,00 00 0E 00 00 00 00 0E ,
36496,接收,10:30:45.385.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 03 03 ,
36497,接收,10:30:45.385.0,0x00000219,标准帧,数据帧,0x08,01 02 EC 0C EB 0C EE 0C ,
36498,接收,10:30:45.385.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 0E 1A ,
36499,接收,10:30:45.385.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 84 AC ,
36500,接收,10:30:45.385.0,0x00000211,标准帧,数据帧,0x08,16 4D 69 00 0D 04 0E 35 ,
36501,接收,10:30:45.385.0,0x00000212,标准帧,数据帧,0x08,00 00 0F 00 00 00 00 0F ,
36502,接收,10:30:45.385.0,0x00000143,标准帧,数据帧,0x08,00 00 00 00 00 00 04 04 ,
36503,接收,10:30:45.401.0,0x00000240,标准帧,数据帧,0x08,00 00 01 08 00 00 08 00 ,
36504,接收,10:30:45.401.0,0x00000241,标准帧,数据帧,0x08,42 10 42 00 10 02 08 00 ,
36505,接收,10:30:45.401.0,0x00000220,标准帧,数据帧,0x08,01 02 3F 00 FF 00 FF 00 ,
36506,接收,10:30:45.401.0,0x00000210,标准帧,数据帧,0x08,02 01 11 00 00 67 00 14 ,
36507,接收,10:30:45.401.0,0x00000469,标准帧,数据帧,0x08,20 00 00 04 03 00 C8 EF ,
36508,接收,10:30:45.401.0,0x00000154,标准帧,数据帧,0x08,01 00 00 00 00 00 67 66 ,
36509,接收,10:30:45.401.0,0x00000402,标准帧,数据帧,0x08,20 46 14 04 03 04 02 F6 ,
36510,接收,10:30:45.401.0,0x00000213,标准帧,数据帧,0x08,00 00 00 5A 4F 01 0F 1B ,
36511,接收,10:30:45.401.0,0x00000142,标准帧,数据帧,0x08,00 00 00 00 00 28 85 AD ,
